Timestamp,Temperature (°C),Solar Generation (kWh),Weather Condition
2021-01-04,26.241666666666664,10.07,Cloudy
2021-01-05,26.0125,8.29,Cloudy
2021-01-06,25.608333333333334,8.4,Cloudy
2021-01-07,25.96666666666667,7.5,Rainy
2021-01-08,26.116666666666664,9.58,Cloudy
2021-01-09,25.958333333333332,8.95,Cloudy
2021-01-10,25.870833333333334,11.32,Cloudy
2021-01-11,26.191666666666666,9.37,Cloudy
2021-01-12,25.995833333333334,10.03,Cloudy
2021-01-13,25.916666666666668,9.31,Cloudy
2021-01-14,26.133333333333336,7.7,Cloudy
2021-01-15,26.016666666666666,9.94,Rainy
2021-01-16,26.462500000000002,6.8,Rainy
2021-01-17,26.5625,10.33,Cloudy
2021-01-18,25.866666666666664,9.62,Cloudy
2021-01-19,26.333333333333332,11.17,Cloudy
2021-01-20,26.05,8.24,Cloudy
2021-01-21,26.34583333333333,12.62,Cloudy
2021-01-22,26.77916666666667,9.49,Cloudy
2021-01-23,25.7375,8.33,Cloudy
2021-01-24,25.858333333333334,8.57,Rainy
2021-01-25,26.745833333333334,11.19,Cloudy
2021-01-26,26.25,11.41,Cloudy
2021-01-27,26.175,9.38,Cloudy
2021-01-28,25.870833333333334,8.66,Cloudy
2021-01-29,26.65416666666667,11.59,Cloudy
2021-01-30,26.133333333333336,10.33,Rainy
2021-01-31,25.645833333333332,6.59,Rainy
2021-02-01,27.195833333333336,14.49,Cloudy
2021-02-02,27.320833333333336,16.74,Sunny
2021-02-03,28.066666666666666,17.28,Sunny
2021-02-04,27.741666666666664,16.31,Sunny
2021-02-05,27.833333333333332,20.16,Sunny
2021-02-06,27.295833333333334,19.7,Partly Sunny
2021-02-07,27.587500000000002,18.44,Partly Sunny
2021-02-08,27.541666666666668,16.47,Sunny
2021-02-09,27.1125,16.27,Partly Sunny
2021-02-10,28.041666666666668,20.240000000000002,Sunny
2021-02-11,27.554166666666664,17.02,Partly Sunny
2021-02-12,27.8,20.22,Partly Sunny
2021-02-13,27.34583333333333,18.29,Partly Sunny
2021-02-14,27.8125,16.77,Partly Cloudy
2021-02-15,27.933333333333334,19.4,Partly Sunny
2021-02-16,27.708333333333332,18.77,Sunny
2021-02-17,27.604166666666668,19.3,Partly Sunny
2021-02-18,27.479166666666668,19.68,Partly Sunny
2021-02-19,27.479166666666668,16.27,Partly Sunny
2021-02-20,27.691666666666666,18.94,Partly Sunny
2021-02-21,27.791666666666668,17.77,Sunny
2021-02-22,27.537499999999998,17.49,Partly Cloudy
2021-02-23,27.695833333333336,18.2,Partly Sunny
2021-02-24,27.445833333333336,19.04,Sunny
2021-02-25,27.3875,18.9,Sunny
2021-02-26,27.733333333333334,17.33,Partly Sunny
2021-02-27,28.120833333333334,18.51,Sunny
2021-02-28,27.325,17.69,Partly Sunny
2021-03-01,27.15416666666667,15.28,Partly Sunny
2021-03-02,27.4875,16.03,Sunny
2021-03-03,27.3875,17.5,Partly Sunny
2021-03-04,27.675,16.02,Sunny
2021-03-05,27.8875,18.03,Partly Sunny
2021-03-06,27.537499999999998,18.12,Cloudy
2021-03-07,27.5625,18.12,Partly Cloudy
2021-03-08,27.204166666666666,18.84,Partly Sunny
2021-03-09,27.1375,18.0,Partly Cloudy
2021-03-10,27.233333333333334,18.61,Sunny
2021-03-11,27.15833333333333,17.31,Partly Sunny
2021-03-12,27.77916666666667,17.68,Partly Sunny
2021-03-13,27.295833333333334,17.39,Partly Sunny
2021-03-14,27.0625,17.25,Cloudy
2021-03-15,28.075,22.17,Sunny
2021-03-16,27.53333333333333,16.91,Sunny
2021-03-17,27.495833333333334,15.25,Cloudy
2021-03-18,27.745833333333334,17.77,Sunny
2021-03-19,27.045833333333334,17.37,Partly Sunny
2021-03-20,27.15416666666667,14.67,Partly Sunny
2021-03-21,27.3125,20.34,Partly Sunny
2021-03-22,28.03333333333333,17.46,Sunny
2021-03-23,27.508333333333336,15.24,Partly Sunny
2021-03-24,27.55,17.35,Partly Sunny
2021-03-25,27.416666666666668,16.75,Cloudy
2021-03-26,27.95,18.92,Sunny
2021-03-27,27.650000000000002,14.32,Partly Sunny
2021-03-28,27.291666666666668,16.32,Partly Cloudy
2021-03-29,26.962500000000002,20.86,Partly Sunny
2021-03-30,27.754166666666666,16.12,Cloudy
2021-03-31,27.508333333333336,17.25,Partly Sunny
2021-04-01,27.5625,16.080000000000002,Cloudy
2021-04-02,27.15833333333333,19.86,Sunny
2021-04-03,27.579166666666666,18.27,Partly Sunny
2021-04-04,28.041666666666668,18.41,Sunny
2021-04-05,27.337500000000002,20.75,Partly Sunny
2021-04-06,27.520833333333332,17.94,Partly Sunny
2021-04-07,27.329166666666666,16.84,Partly Cloudy
2021-04-08,27.97083333333333,17.7,Partly Sunny
2021-04-09,27.695833333333336,19.75,Partly Sunny
2021-04-10,27.020833333333332,18.759999999999998,Cloudy
2021-04-11,27.920833333333334,19.65,Partly Sunny
2021-04-12,27.491666666666664,16.919999999999998,Partly Sunny
2021-04-13,27.516666666666666,17.37,Partly Sunny
2021-04-14,27.724999999999998,21.23,Partly Sunny
2021-04-15,27.675,17.79,Partly Sunny
2021-04-16,28.22083333333333,17.1,Partly Sunny
2021-04-17,27.120833333333334,16.97,Partly Sunny
2021-04-18,27.133333333333336,14.75,Cloudy
2021-04-19,27.508333333333336,18.41,Sunny
2021-04-20,27.820833333333336,22.26,Partly Sunny
2021-04-21,28.004166666666666,18.17,Sunny
2021-04-22,27.795833333333334,17.57,Partly Sunny
2021-04-23,27.175,16.4,Partly Sunny
2021-04-24,27.041666666666668,16.61,Cloudy
2021-04-25,28.395833333333332,20.99,Partly Sunny
2021-04-26,27.833333333333332,18.16,Partly Cloudy
2021-04-27,27.691666666666666,15.92,Partly Sunny
2021-04-28,27.245833333333334,15.35,Partly Cloudy
2021-04-29,26.629166666666666,15.04,Cloudy
2021-04-30,27.308333333333334,16.77,Sunny
2021-05-01,26.212500000000002,10.08,Cloudy
2021-05-02,26.4375,8.93,Cloudy
2021-05-03,26.266666666666666,11.53,Cloudy
2021-05-04,25.925,9.73,Rainy
2021-05-05,26.1125,9.43,Cloudy
2021-05-06,25.920833333333334,9.03,Cloudy
2021-05-07,25.71666666666667,7.79,Cloudy
2021-05-08,26.445833333333336,9.53,Cloudy
2021-05-09,25.479166666666668,8.72,Cloudy
2021-05-10,25.962500000000002,11.11,Cloudy
2021-05-11,26.754166666666666,11.17,Cloudy
2021-05-12,25.983333333333334,8.959999999999999,Cloudy
2021-05-13,25.825,8.82,Rainy
2021-05-14,25.97083333333333,9.69,Cloudy
2021-05-15,25.8875,10.03,Cloudy
2021-05-16,25.895833333333332,8.15,Cloudy
2021-05-17,25.979166666666668,12.02,Cloudy
2021-05-18,25.258333333333336,6.75,Rainy
2021-05-19,26.245833333333334,8.42,Rainy
2021-05-20,26.7625,13.68,Cloudy
2021-05-21,26.05,8.09,Rainy
2021-05-22,25.7375,11.11,Cloudy
2021-05-23,26.2625,7.87,Cloudy
2021-05-24,26.508333333333336,10.02,Cloudy
2021-05-25,26.28333333333333,8.56,Cloudy
2021-05-26,26.683333333333334,10.78,Cloudy
2021-05-27,25.7625,7.680000000000001,Rainy
2021-05-28,25.916666666666668,12.37,Partly Cloudy
2021-05-29,25.816666666666666,7.79,Cloudy
2021-05-30,25.991666666666664,8.5,Cloudy
2021-05-31,25.962500000000002,9.97,Cloudy
2021-06-01,25.683333333333334,9.18,Cloudy
2021-06-02,26.40416666666667,9.79,Cloudy
2021-06-03,26.020833333333332,11.83,Cloudy
2021-06-04,26.108333333333334,7.05,Rainy
2021-06-05,26.270833333333332,9.54,Cloudy
2021-06-06,26.420833333333334,10.6,Cloudy
2021-06-07,26.2375,8.78,Cloudy
2021-06-08,26.495833333333334,10.18,Cloudy
2021-06-09,25.895833333333332,9.82,Rainy
2021-06-10,25.941666666666666,9.24,Rainy
2021-06-11,25.641666666666666,6.19,Cloudy
2021-06-12,26.245833333333334,11.31,Cloudy
2021-06-13,26.916666666666668,12.03,Cloudy
2021-06-14,25.59583333333333,8.25,Rainy
2021-06-15,26.616666666666664,11.870000000000001,Cloudy
2021-06-16,26.754166666666666,10.63,Cloudy
2021-06-17,26.141666666666666,10.25,Rainy
2021-06-18,26.329166666666666,10.82,Cloudy
2021-06-19,26.016666666666666,9.07,Cloudy
2021-06-20,25.891666666666666,11.05,Cloudy
2021-06-21,25.666666666666668,9.65,Cloudy
2021-06-22,26.104166666666668,9.01,Cloudy
2021-06-23,25.675,7.04,Cloudy
2021-06-24,26.304166666666664,10.26,Cloudy
2021-06-25,26.208333333333332,8.83,Cloudy
2021-06-26,26.3875,9.13,Rainy
2021-06-27,26.46666666666667,11.37,Cloudy
2021-06-28,25.741666666666664,9.55,Cloudy
2021-06-29,26.629166666666666,8.56,Rainy
2021-06-30,25.95,6.64,Rainy
2021-07-01,26.195833333333336,9.08,Cloudy
2021-07-02,25.870833333333334,6.83,Cloudy
2021-07-03,26.1125,9.61,Partly Cloudy
2021-07-04,26.162499999999998,8.83,Rainy
2021-07-05,25.84583333333333,10.3,Cloudy
2021-07-06,25.754166666666666,10.87,Cloudy
2021-07-07,26.2375,11.01,Cloudy
2021-07-08,26.070833333333336,9.28,Cloudy
2021-07-09,26.4375,7.24,Cloudy
2021-07-10,26.441666666666666,14.15,Cloudy
2021-07-11,26.2,9.290000000000001,Cloudy
2021-07-12,26.041666666666668,8.93,Cloudy
2021-07-13,26.34166666666667,12.32,Cloudy
2021-07-14,25.912499999999998,7.6,Cloudy
2021-07-15,26.4375,11.709999999999999,Cloudy
2021-07-16,26.375,9.24,Cloudy
2021-07-17,26.3875,8.27,Cloudy
2021-07-18,26.645833333333332,10.15,Cloudy
2021-07-19,26.1875,11.82,Cloudy
2021-07-20,26.391666666666666,11.2,Cloudy
2021-07-21,26.099999999999998,9.73,Cloudy
2021-07-22,25.995833333333334,10.81,Cloudy
2021-07-23,26.195833333333336,8.05,Cloudy
2021-07-24,25.958333333333332,11.21,Cloudy
2021-07-25,25.724999999999998,6.8,Cloudy
2021-07-26,26.358333333333334,8.55,Cloudy
2021-07-27,25.625,8.29,Cloudy
2021-07-28,25.733333333333334,7.55,Cloudy
2021-07-29,26.641666666666666,11.56,Cloudy
2021-07-30,25.891666666666666,11.030000000000001,Cloudy
2021-07-31,25.916666666666668,11.06,Cloudy
2021-08-01,27.6125,19.91,Sunny
2021-08-02,27.770833333333332,20.44,Sunny
2021-08-03,27.3875,20.03,Cloudy
2021-08-04,27.929166666666664,18.83,Sunny
2021-08-05,27.579166666666666,18.51,Partly Cloudy
2021-08-06,27.504166666666666,16.24,Cloudy
2021-08-07,27.420833333333334,16.32,Cloudy
2021-08-08,26.804166666666664,17.580000000000002,Partly Sunny
2021-08-09,27.349999999999998,16.47,Partly Sunny
2021-08-10,27.679166666666664,17.36,Partly Sunny
2021-08-11,27.65416666666667,18.58,Sunny
2021-08-12,27.425,16.02,Sunny
2021-08-13,27.516666666666666,17.88,Partly Sunny
2021-08-14,27.34583333333333,15.459999999999999,Cloudy
2021-08-15,27.429166666666664,17.69,Partly Sunny
2021-08-16,27.712500000000002,19.9,Cloudy
2021-08-17,27.945833333333336,19.35,Partly Sunny
2021-08-18,27.570833333333336,18.05,Partly Sunny
2021-08-19,27.854166666666668,17.28,Sunny
2021-08-20,27.15416666666667,18.96,Partly Sunny
2021-08-21,27.366666666666664,17.94,Sunny
2021-08-22,27.525000000000002,18.44,Sunny
2021-08-23,27.65416666666667,19.72,Partly Sunny
2021-08-24,27.829166666666666,15.91,Partly Sunny
2021-08-25,27.604166666666668,16.12,Cloudy
2021-08-26,28.125,19.89,Partly Sunny
2021-08-27,28.104166666666668,14.96,Partly Sunny
2021-08-28,27.837500000000002,19.11,Partly Sunny
2021-08-29,27.099999999999998,15.31,Cloudy
2021-08-30,27.883333333333336,19.01,Partly Sunny
2021-08-31,28.3125,16.91,Sunny
2021-09-01,27.84166666666667,17.41,Partly Cloudy
2021-09-02,27.741666666666664,17.93,Sunny
2021-09-03,27.8875,22.22,Sunny
2021-09-04,28.041666666666668,16.66,Partly Sunny
2021-09-05,28.004166666666666,18.97,Partly Cloudy
2021-09-06,27.458333333333332,18.57,Partly Sunny
2021-09-07,27.066666666666666,17.61,Partly Sunny
2021-09-08,27.69583333333333,18.12,Partly Sunny
2021-09-09,27.337500000000002,16.16,Cloudy
2021-09-10,27.833333333333332,19.8,Partly Cloudy
2021-09-11,27.3125,18.990000000000002,Partly Sunny
2021-09-12,27.2375,17.34,Partly Sunny
2021-09-13,27.462500000000002,19.86,Partly Sunny
2021-09-14,27.754166666666666,19.71,Sunny
2021-09-15,27.724999999999998,18.13,Sunny
2021-09-16,27.325,17.34,Partly Cloudy
2021-09-17,27.325,14.51,Cloudy
2021-09-18,27.325,16.44,Partly Sunny
2021-09-19,27.224999999999998,16.33,Partly Sunny
2021-09-20,28.070833333333336,19.14,Sunny
2021-09-21,27.28333333333333,18.41,Sunny
2021-09-22,27.53333333333333,17.62,Partly Sunny
2021-09-23,27.77916666666667,18.8,Sunny
2021-09-24,27.474999999999998,17.79,Partly Sunny
2021-09-25,27.729166666666668,17.86,Partly Cloudy
2021-09-26,27.479166666666668,19.55,Sunny
2021-09-27,27.9375,17.13,Cloudy
2021-09-28,28.145833333333332,19.38,Sunny
2021-09-29,27.629166666666666,19.41,Partly Sunny
2021-09-30,27.629166666666666,18.07,Sunny
2021-10-01,27.295833333333334,16.28,Partly Sunny
2021-10-02,27.733333333333334,17.48,Cloudy
2021-10-03,27.641666666666666,17.23,Partly Cloudy
2021-10-04,27.2625,20.28,Sunny
2021-10-05,27.879166666666666,18.48,Partly Sunny
2021-10-06,27.641666666666666,18.14,Partly Sunny
2021-10-07,27.004166666666666,20.07,Sunny
2021-10-08,27.525000000000002,15.8,Cloudy
2021-10-09,27.320833333333336,18.12,Cloudy
2021-10-10,27.545833333333334,18.31,Sunny
2021-10-11,27.629166666666666,16.66,Cloudy
2021-10-12,28.087500000000002,18.9,Sunny
2021-10-13,27.295833333333334,17.34,Sunny
2021-10-14,28.054166666666664,18.5,Partly Sunny
2021-10-15,27.8875,19.53,Partly Sunny
2021-10-16,27.308333333333334,17.04,Cloudy
2021-10-17,27.795833333333334,16.45,Partly Sunny
2021-10-18,27.349999999999998,14.76,Partly Sunny
2021-10-19,28.28333333333333,17.85,Sunny
2021-10-20,26.962500000000002,19.02,Sunny
2021-10-21,27.479166666666668,17.78,Cloudy
2021-10-22,27.795833333333334,20.0,Sunny
2021-10-23,27.866666666666664,18.02,Sunny
2021-10-24,27.8125,21.44,Sunny
2021-10-25,27.75,17.02,Sunny
2021-10-26,27.058333333333334,17.44,Partly Sunny
2021-10-27,27.858333333333334,17.21,Sunny
2021-10-28,27.416666666666668,18.53,Cloudy
2021-10-29,27.40833333333333,21.03,Sunny
2021-10-30,27.879166666666666,18.95,Sunny
2021-10-31,27.675,16.81,Partly Sunny
2021-11-01,26.191666666666666,10.55,Cloudy
2021-11-02,26.304166666666664,8.790000000000001,Cloudy
2021-11-03,26.8875,12.91,Cloudy
2021-11-04,25.77916666666667,9.19,Cloudy
2021-11-05,25.691666666666666,7.640000000000001,Cloudy
2021-11-06,26.620833333333334,10.370000000000001,Cloudy
2021-11-07,26.3875,11.33,Cloudy
2021-11-08,26.291666666666668,10.86,Cloudy
2021-11-09,25.650000000000002,7.7,Cloudy
2021-11-10,26.104166666666668,11.93,Cloudy
2021-11-11,26.191666666666666,9.16,Cloudy
2021-11-12,25.891666666666666,9.47,Rainy
2021-11-13,25.712500000000002,10.17,Cloudy
2021-11-14,26.941666666666666,11.69,Cloudy
2021-11-15,25.833333333333332,8.200000000000001,Cloudy
2021-11-16,26.116666666666664,7.2700000000000005,Cloudy
2021-11-17,26.758333333333336,11.9,Cloudy
2021-11-18,25.554166666666664,8.66,Rainy
2021-11-19,26.025000000000002,8.73,Cloudy
2021-11-20,26.770833333333332,12.4,Cloudy
2021-11-21,26.075,10.26,Cloudy
2021-11-22,26.316666666666666,9.35,Cloudy
2021-11-23,26.316666666666666,10.41,Rainy
2021-11-24,26.066666666666666,7.37,Rainy
2021-11-25,25.916666666666668,8.57,Cloudy
2021-11-26,25.695833333333336,10.040000000000001,Partly Cloudy
2021-11-27,26.366666666666664,13.709999999999999,Cloudy
2021-11-28,25.65416666666667,10.540000000000001,Cloudy
2021-11-29,26.224999999999998,8.040000000000001,Cloudy
2021-11-30,26.608333333333334,9.09,Cloudy
2021-12-01,26.666666666666668,10.57,Cloudy
2021-12-02,26.016666666666666,7.3,Cloudy
2021-12-03,25.866666666666664,8.68,Cloudy
2021-12-04,25.641666666666666,10.25,Cloudy
2021-12-05,25.849999999999998,5.75,Cloudy
2021-12-06,26.416666666666668,8.19,Rainy
2021-12-07,25.8625,7.99,Cloudy
2021-12-08,26.3,7.77,Cloudy
2021-12-09,25.695833333333336,11.48,Cloudy
2021-12-10,26.245833333333334,8.95,Partly Cloudy
2021-12-11,26.0125,8.96,Cloudy
2021-12-12,26.429166666666664,10.24,Cloudy
2021-12-13,26.120833333333334,10.290000000000001,Partly Cloudy
2021-12-14,26.675,10.879999999999999,Cloudy
2021-12-15,26.316666666666666,9.97,Cloudy
2021-12-16,26.15416666666667,8.25,Rainy
2021-12-17,25.5,7.46,Rainy
2021-12-18,26.425,9.62,Partly Cloudy
2021-12-19,26.599999999999998,10.39,Cloudy
2021-12-20,25.849999999999998,7.7299999999999995,Rainy
2021-12-21,25.8625,11.42,Cloudy
2021-12-22,26.575,10.98,Cloudy
2021-12-23,26.570833333333336,11.22,Cloudy
2021-12-24,26.349999999999998,12.11,Cloudy
2021-12-25,26.34166666666667,12.27,Cloudy
2021-12-26,26.52916666666667,12.21,Cloudy
2021-12-27,25.625,8.55,Rainy
2021-12-28,25.7625,9.13,Cloudy
2021-12-29,25.679166666666664,6.9,Cloudy
2021-12-30,26.34583333333333,10.02,Cloudy
2021-12-31,26.391666666666666,14.03,Rainy
2022-01-01,26.1125,9.74,Cloudy
2022-01-02,26.425,9.69,Cloudy
2022-01-03,26.179166666666664,10.16,Cloudy
2022-01-04,25.837500000000002,9.19,Cloudy
2022-01-05,26.945833333333336,8.95,Cloudy
2022-01-06,26.116666666666664,8.14,Rainy
2022-01-07,26.375,11.4,Cloudy
2022-01-08,26.22083333333333,8.99,Cloudy
2022-01-09,25.90833333333333,10.07,Cloudy
2022-01-10,25.97083333333333,11.61,Cloudy
2022-01-11,26.09583333333333,12.5,Cloudy
2022-01-12,26.175,9.129999999999999,Cloudy
2022-01-13,26.666666666666668,9.69,Rainy
2022-01-14,26.491666666666664,10.280000000000001,Rainy
2022-01-15,26.724999999999998,11.299999999999999,Cloudy
2022-01-16,25.525000000000002,7.47,Rainy
2022-01-17,26.287499999999998,11.17,Cloudy
2022-01-18,26.775000000000002,9.7,Cloudy
2022-01-19,26.787499999999998,9.47,Cloudy
2022-01-20,25.900000000000002,8.25,Rainy
2022-01-21,26.1875,10.66,Cloudy
2022-01-22,26.212500000000002,8.83,Cloudy
2022-01-23,25.916666666666668,7.79,Cloudy
2022-01-24,26.3,9.65,Cloudy
2022-01-25,25.72083333333333,9.92,Cloudy
2022-01-26,25.941666666666666,10.01,Cloudy
2022-01-27,26.4375,11.5,Cloudy
2022-01-28,26.349999999999998,10.28,Rainy
2022-01-29,25.833333333333332,7.68,Cloudy
2022-01-30,26.837500000000002,14.280000000000001,Cloudy
2022-01-31,26.537499999999998,7.7700000000000005,Partly Cloudy
2022-02-01,27.59166666666667,14.98,Partly Sunny
2022-02-02,27.65416666666667,17.84,Cloudy
2022-02-03,27.195833333333336,17.76,Cloudy
2022-02-04,28.150000000000002,18.87,Sunny
2022-02-05,27.491666666666664,16.38,Partly Sunny
2022-02-06,27.587500000000002,18.47,Sunny
2022-02-07,27.84583333333333,18.04,Sunny
2022-02-08,26.883333333333336,17.47,Partly Sunny
2022-02-09,27.270833333333332,16.64,Partly Sunny
2022-02-10,27.912499999999998,17.98,Sunny
2022-02-11,26.766666666666666,14.15,Cloudy
2022-02-12,27.758333333333336,19.17,Partly Cloudy
2022-02-13,27.116666666666664,16.81,Partly Sunny
2022-02-14,27.662499999999998,16.79,Partly Sunny
2022-02-15,27.520833333333332,15.3,Cloudy
2022-02-16,27.520833333333332,18.88,Partly Sunny
2022-02-17,28.504166666666666,18.36,Sunny
2022-02-18,27.28333333333333,17.29,Partly Sunny
2022-02-19,26.9375,16.92,Partly Sunny
2022-02-20,27.254166666666666,19.6,Sunny
2022-02-21,27.079166666666666,15.25,Partly Cloudy
2022-02-22,28.004166666666666,19.14,Sunny
2022-02-23,27.02916666666667,15.18,Cloudy
2022-02-24,26.825,15.549999999999999,Cloudy
2022-02-25,27.229166666666668,13.25,Cloudy
2022-02-26,27.833333333333332,21.12,Sunny
2022-02-27,27.625,17.86,Sunny
2022-02-28,27.745833333333334,19.02,Sunny
2022-03-01,27.3125,15.56,Partly Cloudy
2022-03-02,28.145833333333332,20.1,Partly Sunny
2022-03-03,28.05,17.11,Sunny
2022-03-04,27.795833333333334,20.52,Partly Sunny
2022-03-05,27.34583333333333,18.31,Sunny
2022-03-06,27.104166666666668,15.67,Partly Sunny
2022-03-07,27.983333333333334,18.75,Partly Sunny
2022-03-08,27.7375,21.15,Sunny
2022-03-09,27.579166666666666,17.76,Partly Sunny
2022-03-10,27.45,17.19,Partly Sunny
2022-03-11,27.791666666666668,21.3,Partly Sunny
2022-03-12,26.724999999999998,19.13,Partly Cloudy
2022-03-13,27.320833333333336,17.54,Sunny
2022-03-14,27.337500000000002,18.36,Partly Sunny
2022-03-15,27.474999999999998,18.42,Sunny
2022-03-16,27.504166666666666,18.93,Partly Sunny
2022-03-17,27.525000000000002,15.57,Sunny
2022-03-18,27.59583333333333,20.07,Partly Sunny
2022-03-19,27.391666666666666,19.47,Sunny
2022-03-20,26.95,18.12,Partly Sunny
2022-03-21,27.879166666666666,19.8,Partly Sunny
2022-03-22,27.370833333333334,17.55,Partly Sunny
2022-03-23,27.4875,17.36,Sunny
2022-03-24,27.287499999999998,16.46,Partly Sunny
2022-03-25,27.825,20.09,Sunny
2022-03-26,27.2625,17.29,Sunny
2022-03-27,27.96666666666667,18.78,Partly Sunny
2022-03-28,27.175,15.52,Cloudy
2022-03-29,27.270833333333332,14.27,Cloudy
2022-03-30,27.5625,18.24,Sunny
2022-03-31,27.258333333333336,18.3,Partly Sunny
2022-04-01,27.429166666666664,18.86,Partly Sunny
2022-04-02,27.587500000000002,19.08,Sunny
2022-04-03,27.27916666666667,14.79,Sunny
2022-04-04,27.587500000000002,16.91,Partly Sunny
2022-04-05,27.52916666666667,17.6,Sunny
2022-04-06,27.34166666666667,17.96,Partly Sunny
2022-04-07,27.787499999999998,17.98,Partly Sunny
2022-04-08,27.712500000000002,20.06,Partly Sunny
2022-04-09,27.879166666666666,16.29,Sunny
2022-04-10,27.412499999999998,18.57,Partly Sunny
2022-04-11,28.0,17.36,Partly Sunny
2022-04-12,27.6875,20.3,Partly Sunny
2022-04-13,27.97083333333333,16.93,Partly Sunny
2022-04-14,27.295833333333334,19.38,Partly Sunny
2022-04-15,27.712500000000002,18.84,Partly Sunny
2022-04-16,27.6375,18.9,Partly Sunny
2022-04-17,27.691666666666666,17.95,Sunny
2022-04-18,27.733333333333334,15.27,Partly Sunny
2022-04-19,27.166666666666668,16.82,Partly Sunny
2022-04-20,26.929166666666664,16.44,Cloudy
2022-04-21,27.15416666666667,17.7,Partly Sunny
2022-04-22,27.133333333333336,15.780000000000001,Partly Cloudy
2022-04-23,27.695833333333336,19.49,Partly Sunny
2022-04-24,27.59166666666667,19.2,Partly Sunny
2022-04-25,28.008333333333336,17.04,Partly Sunny
2022-04-26,27.554166666666664,17.0,Sunny
2022-04-27,27.15833333333333,21.11,Partly Sunny
2022-04-28,27.745833333333334,17.4,Sunny
2022-04-29,28.2,19.88,Sunny
2022-04-30,27.520833333333332,15.940000000000001,Partly Sunny
2022-05-01,25.900000000000002,10.53,Cloudy
2022-05-02,26.8125,11.41,Partly Cloudy
2022-05-03,26.479166666666668,7.57,Rainy
2022-05-04,25.71666666666667,6.76,Cloudy
2022-05-05,25.670833333333334,7.67,Cloudy
2022-05-06,25.945833333333336,8.459999999999999,Cloudy
2022-05-07,26.40416666666667,10.74,Partly Cloudy
2022-05-08,26.258333333333336,8.57,Cloudy
2022-05-09,26.22083333333333,8.69,Cloudy
2022-05-10,25.866666666666664,9.03,Cloudy
2022-05-11,25.97083333333333,8.64,Cloudy
2022-05-12,26.020833333333332,7.3,Cloudy
2022-05-13,25.587500000000002,8.08,Cloudy
2022-05-14,25.833333333333332,9.95,Rainy
2022-05-15,25.46666666666667,8.6,Rainy
2022-05-16,26.6125,10.7,Cloudy
2022-05-17,26.2375,9.81,Cloudy
2022-05-18,25.95,10.01,Cloudy
2022-05-19,26.008333333333336,7.18,Rainy
2022-05-20,26.087500000000002,10.709999999999999,Cloudy
2022-05-21,26.412499999999998,9.39,Cloudy
2022-05-22,25.912499999999998,11.86,Cloudy
2022-05-23,26.375,11.69,Partly Cloudy
2022-05-24,26.020833333333332,9.39,Cloudy
2022-05-25,26.366666666666664,11.67,Cloudy
2022-05-26,26.391666666666666,11.45,Cloudy
2022-05-27,26.145833333333332,7.21,Rainy
2022-05-28,25.5,7.15,Cloudy
2022-05-29,26.575,10.0,Rainy
2022-05-30,25.8875,7.5200000000000005,Cloudy
2022-05-31,26.1125,9.17,Cloudy
2022-06-01,26.116666666666664,9.19,Cloudy
2022-06-02,26.087500000000002,9.870000000000001,Cloudy
2022-06-03,26.108333333333334,10.16,Cloudy
2022-06-04,26.587500000000002,9.67,Cloudy
2022-06-05,25.633333333333336,6.22,Rainy
2022-06-06,26.05,8.52,Cloudy
2022-06-07,26.258333333333336,12.53,Cloudy
2022-06-08,26.166666666666668,9.9,Cloudy
2022-06-09,25.704166666666666,6.81,Rainy
2022-06-10,25.849999999999998,10.05,Rainy
2022-06-11,25.4875,9.6,Cloudy
2022-06-12,25.55,9.09,Cloudy
2022-06-13,26.120833333333334,8.19,Rainy
2022-06-14,25.599999999999998,10.19,Cloudy
2022-06-15,26.391666666666666,10.93,Cloudy
2022-06-16,25.808333333333334,7.75,Rainy
2022-06-17,26.120833333333334,8.43,Cloudy
2022-06-18,26.52916666666667,12.22,Cloudy
2022-06-19,26.491666666666664,10.03,Cloudy
2022-06-20,26.125,12.68,Cloudy
2022-06-21,26.1125,10.4,Cloudy
2022-06-22,26.295833333333334,10.57,Cloudy
2022-06-23,25.84583333333333,9.42,Rainy
2022-06-24,26.212500000000002,11.17,Cloudy
2022-06-25,25.90416666666667,9.51,Cloudy
2022-06-26,26.275000000000002,11.31,Cloudy
2022-06-27,26.116666666666664,9.85,Cloudy
2022-06-28,25.7625,11.25,Cloudy
2022-06-29,26.21666666666667,10.89,Cloudy
2022-06-30,25.891666666666666,11.85,Cloudy
2022-07-01,26.145833333333332,9.05,Rainy
2022-07-02,25.462500000000002,8.66,Rainy
2022-07-03,25.84583333333333,8.03,Rainy
2022-07-04,26.316666666666666,10.55,Cloudy
2022-07-05,25.745833333333334,8.73,Cloudy
2022-07-06,26.337500000000002,11.38,Cloudy
2022-07-07,26.275000000000002,9.41,Cloudy
2022-07-08,25.741666666666664,8.53,Cloudy
2022-07-09,25.795833333333334,11.540000000000001,Cloudy
2022-07-10,25.7375,9.99,Cloudy
2022-07-11,26.620833333333334,9.12,Rainy
2022-07-12,25.925,8.65,Rainy
2022-07-13,26.675,11.18,Cloudy
2022-07-14,25.787499999999998,9.85,Rainy
2022-07-15,25.866666666666664,9.72,Cloudy
2022-07-16,26.075,8.53,Cloudy
2022-07-17,26.366666666666664,7.8,Cloudy
2022-07-18,26.270833333333332,11.64,Cloudy
